,Year NA,Rep NA,Site ,Date ,Microsite ,ID.notes NA,species,abun
1592,2024,15,HOM,2024-04-25,open,NA,Phacelia.tanacetifolia,1
1735,2024,2,Sheephole,2024-04-20,shrub,NA,Phacelia.tanacetifolia,4
1748,2024,4,Sheephole,2024-04-20,shrub,NA,Phacelia.tanacetifolia,7
1770,2024,7,Sheephole,2024-04-20,shrub,NA,Phacelia.tanacetifolia,2
1784,2024,10,Sheephole,2024-04-20,shrub,NA,Phacelia.tanacetifolia,3
1828,2024,16,Sheephole,2024-04-20,shrub,NA,Phacelia.tanacetifolia,1
1856,2024,21,Sheephole,2024-04-20,shrub,NA,Phacelia.tanacetifolia,4
1899,2024,29,Sheephole,2024-04-20,open,NA,Phacelia.tanacetifolia,1
1908,2024,31,Sheephole,2024-04-20,shrub,NA,Phacelia.tanacetifolia,2
1927,2024,33,Sheephole,2024-04-20,shrub,NA,Phacelia.tanacetifolia,2
1932,2024,34,Sheephole,2024-04-20,shrub,NA,Phacelia.tanacetifolia,1
2681,2024,32,Yucca,2024-04-21,shrub,NA,Phacelia.tanacetifolia,1
1534,2024,2,HOM,2024-04-25,shrub,NA,Plantago.ovata,1
1576,2024,12,HOM,2024-04-25,shrub,NA,Plantago.ovata,2
1755,2024,5,Sheephole,2024-04-20,open,NA,Plantago.ovata,1
1764,2024,6,Sheephole,2024-04-20,open,NA,Plantago.ovata,1
1821,2024,15,Sheephole,2024-04-20,open,NA,Plantago.ovata,1
1917,2024,32,Sheephole,2024-04-20,shrub,NA,Plantago.ovata,1
1920,2024,32,Sheephole,2024-04-20,open,NA,Plantago.ovata,1
2163,2024,1,Tecopa,2024-04-16,shrub,,Plantago.ovata,1
2168,2024,2,Tecopa,2024-04-16,shrub,,Plantago.ovata,1
408,2023,17,Cuyama 1,2023-04-28,open,NA,Poa.secunda,1
426,2023,20,Cuyama 1,2023-04-28,shrub,NA,Poa.secunda,2
761,2024,6,Cuyama 1,2024-05-01,shrub,NA,Poa.secunda,2
977,2024,35,Cuyama 1,2024-05-01,shrub,NA,Poa.secunda,2
989,2024,36,Cuyama 1,2024-05-01,open,NA,Poa.secunda,2
1005,2024,39,Cuyama 1,2024-05-01,shrub,NA,Poa.secunda,4
565,2023,10,Cuyama 2,2023-04-28,shrub,NA,Poa.secunda,1
573,2023,11,Cuyama 2,2023-04-28,open,NA,Poa.secunda,2
624,2023,18,Cuyama 2,2023-04-28,shrub,NA,Poa.secunda,2
688,2023,26,Cuyama 2,2023-04-28,shrub,NA,Poa.secunda,1
904,2024,26,Cuyama 1,2024-05-01,shrub,NA,Rafinesquia.californica,3
1,2023,1,Barstow,2023-04-15,shrub,NA,Rafinesquia.neomexicana,1
2052,2023,13,Tecopa,2023-04-11,shrub,4 grasses were larger,Rafinesquia.neomexicana,1
437,2023,21,Cuyama 1,2023-04-28,shrub,NA,Salvia.carduacea,1
443,2023,21,Cuyama 1,2023-04-28,open,NA,Salvia.carduacea,1
460,2023,23,Cuyama 1,2023-04-28,open,NA,Salvia.carduacea,3
467,2023,24,Cuyama 1,2023-04-28,open,NA,Salvia.carduacea,3
267,2024,30,Barstow,2024-04-15,shrub,NA,Salvia.columbariae,1
1775,2024,7,Sheephole,2024-04-20,open,NA,Salvia.columbariae,1
1848,2024,19,Sheephole,2024-04-20,shrub,NA,Salvia.columbariae,1
1913,2024,31,Sheephole,2024-04-20,open,NA,Salvia.columbariae,3
4,2023,1,Barstow,2023-04-15,open,NA,Schismus.barbatus,9
6,2023,2,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,7
8,2023,2,Barstow,2023-04-15,open,NA,Schismus.barbatus,32
9,2023,3,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,1
11,2023,3,Barstow,2023-04-15,open,NA,Schismus.barbatus,13
12,2023,4,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,6
15,2023,4,Barstow,2023-04-15,open,NA,Schismus.barbatus,26
17,2023,6,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,8
19,2023,6,Barstow,2023-04-15,open,NA,Schismus.barbatus,4
22,2023,7,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,10
26,2023,7,Barstow,2023-04-15,open,NA,Schismus.barbatus,20
29,2023,8,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,2
32,2023,8,Barstow,2023-04-15,open,NA,Schismus.barbatus,36
33,2023,9,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,13
34,2023,9,Barstow,2023-04-15,open,NA,Schismus.barbatus,5
38,2023,10,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,1
42,2023,10,Barstow,2023-04-15,open,NA,Schismus.barbatus,10
43,2023,11,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,17
46,2023,11,Barstow,2023-04-15,open,NA,Schismus.barbatus,21
49,2023,12,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,5
51,2023,12,Barstow,2023-04-15,open,NA,Schismus.barbatus,10
55,2023,13,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,16
58,2023,13,Barstow,2023-04-15,open,NA,Schismus.barbatus,13
60,2023,14,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,8
64,2023,14,Barstow,2023-04-15,open,NA,Schismus.barbatus,30
66,2023,15,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,3
69,2023,15,Barstow,2023-04-15,open,NA,Schismus.barbatus,27
72,2023,16,Barstow,2023-04-15,open,NA,Schismus.barbatus,23
74,2023,17,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,2
79,2023,18,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,16
83,2023,18,Barstow,2023-04-15,open,NA,Schismus.barbatus,19
85,2023,19,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,13
88,2023,19,Barstow,2023-04-15,open,NA,Schismus.barbatus,4
91,2023,20,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,9
93,2023,20,Barstow,2023-04-15,open,NA,Schismus.barbatus,5
95,2023,21,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,14
98,2023,21,Barstow,2023-04-15,open,NA,Schismus.barbatus,21
100,2023,22,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,1
103,2023,22,Barstow,2023-04-15,open,NA,Schismus.barbatus,21
105,2023,23,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,16
108,2023,23,Barstow,2023-04-15,open,NA,Schismus.barbatus,39
109,2023,24,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,16
114,2023,25,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,8
117,2023,25,Barstow,2023-04-15,open,NA,Schismus.barbatus,30
118,2023,26,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,10
120,2023,26,Barstow,2023-04-15,open,NA,Schismus.barbatus,26
121,2023,27,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,7
125,2023,27,Barstow,2023-04-15,open,NA,Schismus.barbatus,11
127,2023,28,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,5
130,2023,28,Barstow,2023-04-15,open,NA,Schismus.barbatus,5
132,2023,29,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,5
135,2023,29,Barstow,2023-04-15,open,NA,Schismus.barbatus,11
137,2023,30,Barstow,2023-04-15,shrub,NA,Schismus.barbatus,13
140,2023,30,Barstow,2023-04-15,open,NA,Schismus.barbatus,19
141,2024,1,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,4
144,2024,1,Barstow,2024-04-15,open,NA,Schismus.barbatus,49
145,2024,2,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,1
147,2024,2,Barstow,2024-04-15,open,NA,Schismus.barbatus,76
151,2024,3,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,14
153,2024,3,Barstow,2024-04-15,open,NA,Schismus.barbatus,67
154,2024,4,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,4
156,2024,4,Barstow,2024-04-15,open,NA,Schismus.barbatus,46
157,2024,5,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,58
160,2024,5,Barstow,2024-04-15,open,NA,Schismus.barbatus,49
162,2024,6,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,16
164,2024,6,Barstow,2024-04-15,open,NA,Schismus.barbatus,79
166,2024,7,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,31
168,2024,7,Barstow,2024-04-15,open,NA,Schismus.barbatus,94
170,2024,8,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,14
174,2024,8,Barstow,2024-04-15,open,NA,Schismus.barbatus,48
177,2024,9,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,9
180,2024,9,Barstow,2024-04-15,open,NA,Schismus.barbatus,37
183,2024,10,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,30
187,2024,10,Barstow,2024-04-15,open,NA,Schismus.barbatus,65
188,2024,11,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,2
191,2024,11,Barstow,2024-04-15,open,NA,Schismus.barbatus,79
193,2024,12,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,15
196,2024,12,Barstow,2024-04-15,open,NA,Schismus.barbatus,77
197,2024,13,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,26
199,2024,13,Barstow,2024-04-15,open,NA,Schismus.barbatus,29
201,2024,14,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,15
204,2024,14,Barstow,2024-04-15,open,NA,Schismus.barbatus,56
205,2024,15,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,1
207,2024,15,Barstow,2024-04-15,open,NA,Schismus.barbatus,79
209,2024,16,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,22
213,2024,16,Barstow,2024-04-15,open,NA,Schismus.barbatus,45
214,2024,17,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,4
216,2024,17,Barstow,2024-04-15,open,NA,Schismus.barbatus,51
218,2024,18,Barstow,2024-04-15,open,NA,Schismus.barbatus,81
219,2024,19,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,13
221,2024,19,Barstow,2024-04-15,open,NA,Schismus.barbatus,54
225,2024,20,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,9
227,2024,20,Barstow,2024-04-15,open,NA,Schismus.barbatus,48
228,2024,21,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,6
230,2024,21,Barstow,2024-04-15,open,NA,Schismus.barbatus,78
232,2024,22,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,1
235,2024,22,Barstow,2024-04-15,open,NA,Schismus.barbatus,76
236,2024,23,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,9
239,2024,23,Barstow,2024-04-15,open,NA,Schismus.barbatus,77
241,2024,24,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,2
244,2024,24,Barstow,2024-04-15,open,NA,Schismus.barbatus,56
246,2024,25,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,6
248,2024,25,Barstow,2024-04-15,open,NA,Schismus.barbatus,45
251,2024,26,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,24
253,2024,26,Barstow,2024-04-15,open,NA,Schismus.barbatus,56
255,2024,27,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,7
258,2024,27,Barstow,2024-04-15,open,NA,Schismus.barbatus,70
259,2024,28,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,5
260,2024,28,Barstow,2024-04-15,open,NA,Schismus.barbatus,118
262,2024,29,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,38
263,2024,29,Barstow,2024-04-15,open,NA,Schismus.barbatus,104
266,2024,30,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,6
268,2024,30,Barstow,2024-04-15,open,NA,Schismus.barbatus,84
270,2024,31,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,12
273,2024,31,Barstow,2024-04-15,open,NA,Schismus.barbatus,60
274,2024,32,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,5
275,2024,32,Barstow,2024-04-15,open,NA,Schismus.barbatus,47
276,2024,33,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,18
279,2024,33,Barstow,2024-04-15,open,NA,Schismus.barbatus,23
280,2024,34,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,12
281,2024,34,Barstow,2024-04-15,open,NA,Schismus.barbatus,76
283,2024,35,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,28
285,2024,35,Barstow,2024-04-15,open,NA,Schismus.barbatus,44
286,2024,36,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,2
289,2024,36,Barstow,2024-04-15,open,NA,Schismus.barbatus,106
291,2024,37,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,42
292,2024,37,Barstow,2024-04-15,open,NA,Schismus.barbatus,66
294,2024,38,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,20
298,2024,38,Barstow,2024-04-15,open,NA,Schismus.barbatus,46
301,2024,39,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,8
303,2024,39,Barstow,2024-04-15,open,NA,Schismus.barbatus,88
304,2024,40,Barstow,2024-04-15,shrub,NA,Schismus.barbatus,23
308,2024,40,Barstow,2024-04-15,open,NA,Schismus.barbatus,48
312,2023,1,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,4
317,2023,2,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,4
322,2023,3,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,18
328,2023,4,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,33
333,2023,5,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,14
338,2023,6,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,7
343,2023,7,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,1
349,2023,8,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,11
357,2023,9,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,5
366,2023,10,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,32
377,2023,12,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,1
387,2023,14,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,8
392,2023,15,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,7
396,2023,16,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,17
411,2023,18,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,16
421,2023,19,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,9
427,2023,20,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,17
438,2023,21,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,11
448,2023,22,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,7
455,2023,23,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,47
462,2023,24,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,30
471,2023,25,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,4
475,2023,26,Cuyama 1,2023-04-28,shrub,NA,Schismus.barbatus,32
487,2023,27,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,21
494,2023,28,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,6
499,2023,29,Cuyama 1,2023-04-28,shrub,NA,Schismus.barbatus,32
501,2023,29,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,30
508,2023,30,Cuyama 1,2023-04-28,open,NA,Schismus.barbatus,5
733,2024,2,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,63
741,2024,3,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,6
748,2024,4,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,32
762,2024,6,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,3
811,2024,13,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,4
819,2024,14,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,8
826,2024,15,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,1
834,2024,16,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,58
872,2024,21,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,39
886,2024,23,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,29
899,2024,25,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,23
909,2024,26,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,76
915,2024,27,Cuyama 1,2024-05-01,shrub,NA,Schismus.barbatus,23
925,2024,28,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,12
931,2024,29,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,14
948,2024,31,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,12
964,2024,33,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,27
972,2024,34,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,46
985,2024,36,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,6
990,2024,37,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,96
1012,2024,40,Cuyama 1,2024-05-01,open,NA,Schismus.barbatus,126
544,2023,6,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,2
549,2023,7,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,3
571,2023,11,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,31
578,2023,12,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,12
585,2023,13,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,37
591,2023,14,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,20
599,2023,15,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,7
609,2023,16,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,2
618,2023,17,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,10
625,2023,18,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,14
638,2023,20,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,9
646,2023,21,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,22
657,2023,22,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,17
663,2023,23,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,23
670,2023,24,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,21
677,2023,25,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,47
689,2023,26,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,38
696,2023,27,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,20
706,2023,28,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,34
714,2023,29,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,23
724,2023,30,Cuyama 2,2023-04-28,open,NA,Schismus.barbatus,28
1051,2024,4,Cuyama 2,2024-04-30,shrub,NA,Schismus.barbatus,1
1070,2024,5,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,17
1087,2024,7,Cuyama 2,2024-04-30,shrub,NA,Schismus.barbatus,1
1081,2024,8,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,1
1107,2024,9,Cuyama 2,2024-04-30,shrub,NA,Schismus.barbatus,9
1126,2024,11,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,1
1204,2024,20,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,6
1223,2024,22,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,11
1241,2024,24,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,41
1251,2024,25,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,40
1271,2024,27,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,17
1281,2024,28,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,4
1291,2024,29,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,14
1304,2024,30,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,15
1313,2024,31,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,7
1365,2024,37,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,9
1374,2024,38,Cuyama 2,2024-04-30,open,NA,Schismus.barbatus,20
1393,2023,1,HOM,2023-04-20,open,NA,Schismus.barbatus,2
1397,2023,2,HOM,2023-04-20,shrub,NA,Schismus.barbatus,74
1403,2023,4,HOM,2023-04-20,shrub,NA,Schismus.barbatus,16
1405,2023,4,HOM,2023-04-20,open,NA,Schismus.barbatus,14
1409,2023,5,HOM,2023-04-20,open,NA,Schismus.barbatus,16
1417,2023,7,HOM,2023-04-20,shrub,NA,Schismus.barbatus,12
1419,2023,7,HOM,2023-04-20,open,NA,Schismus.barbatus,3
1427,2023,9,HOM,2023-04-20,shrub,NA,Schismus.barbatus,5
1430,2023,9,HOM,2023-04-20,open,NA,Schismus.barbatus,4
1435,2023,10,HOM,2023-04-20,open,NA,Schismus.barbatus,15
1438,2023,11,HOM,2023-04-20,shrub,NA,Schismus.barbatus,6
1440,2023,11,HOM,2023-04-20,open,NA,Schismus.barbatus,9
1442,2023,12,HOM,2023-04-20,shrub,NA,Schismus.barbatus,1
1445,2023,12,HOM,2023-04-20,open,NA,Schismus.barbatus,3
1447,2023,13,HOM,2023-04-20,open,NA,Schismus.barbatus,14
1454,2023,14,HOM,2023-04-20,open,NA,Schismus.barbatus,10
1459,2023,15,HOM,2023-04-20,open,NA,Schismus.barbatus,4
1465,2023,16,HOM,2023-04-20,open,NA,Schismus.barbatus,1
1469,2023,17,HOM,2023-04-20,shrub,NA,Schismus.barbatus,2
1471,2023,17,HOM,2023-04-20,open,NA,Schismus.barbatus,2
1477,2023,18,HOM,2023-04-20,open,NA,Schismus.barbatus,4
1480,2023,19,HOM,2023-04-20,shrub,NA,Schismus.barbatus,9
1483,2023,19,HOM,2023-04-20,open,NA,Schismus.barbatus,6
1488,2023,20,HOM,2023-04-20,open,NA,Schismus.barbatus,4
1492,2023,21,HOM,2023-04-20,shrub,NA,Schismus.barbatus,8
1494,2023,21,HOM,2023-04-20,open,NA,Schismus.barbatus,1
1499,2023,22,HOM,2023-04-20,shrub,NA,Schismus.barbatus,5
1502,2023,22,HOM,2023-04-20,open,NA,Schismus.barbatus,22
1505,2023,23,HOM,2023-04-20,shrub,NA,Schismus.barbatus,1
1507,2023,23,HOM,2023-04-20,open,NA,Schismus.barbatus,2
1509,2023,24,HOM,2023-04-20,shrub,NA,Schismus.barbatus,6
1512,2023,24,HOM,2023-04-20,open,NA,Schismus.barbatus,5
1515,2023,25,HOM,2023-04-20,shrub,NA,Schismus.barbatus,7
1517,2023,25,HOM,2023-04-20,open,NA,Schismus.barbatus,3
1519,2023,26,HOM,2023-04-20,open,NA,Schismus.barbatus,4
1524,2023,29,HOM,2023-04-20,open,NA,Schismus.barbatus,1
1525,2023,30,HOM,2023-04-20,shrub,NA,Schismus.barbatus,1
1528,2023,30,HOM,2023-04-20,open,NA,Schismus.barbatus,2
1531,2024,1,HOM,2024-04-25,shrub,NA,Schismus.barbatus,36
1533,2024,1,HOM,2024-04-25,open,NA,Schismus.barbatus,24
1538,2024,3,HOM,2024-04-25,shrub,NA,Schismus.barbatus,19
1542,2024,3,HOM,2024-04-25,open,NA,Schismus.barbatus,3
1543,2024,4,HOM,2024-04-25,shrub,NA,Schismus.barbatus,35
1547,2024,4,HOM,2024-04-25,open,NA,Schismus.barbatus,13
1549,2024,5,HOM,2024-04-25,shrub,NA,Schismus.barbatus,26
1552,2024,6,HOM,2024-04-25,shrub,NA,Schismus.barbatus,10
1553,2024,7,HOM,2024-04-25,shrub,NA,Schismus.barbatus,30
1554,2024,8,HOM,2024-04-25,shrub,NA,Schismus.barbatus,41
1559,2024,8,HOM,2024-04-25,open,NA,Schismus.barbatus,50
1561,2024,9,HOM,2024-04-25,shrub,NA,Schismus.barbatus,1
1565,2024,10,HOM,2024-04-25,shrub,NA,Schismus.barbatus,25
1566,2024,10,HOM,2024-04-25,open,NA,Schismus.barbatus,9
1567,2024,11,HOM,2024-04-25,shrub,NA,Schismus.barbatus,44
1571,2024,11,HOM,2024-04-25,open,NA,Schismus.barbatus,1
1574,2024,12,HOM,2024-04-25,shrub,NA,Schismus.barbatus,8
1578,2024,13,HOM,2024-04-25,shrub,NA,Schismus.barbatus,24
1583,2024,14,HOM,2024-04-25,open,NA,Schismus.barbatus,2
1588,2024,15,HOM,2024-04-25,shrub,NA,Schismus.barbatus,12
1591,2024,15,HOM,2024-04-25,open,NA,Schismus.barbatus,1
1593,2024,16,HOM,2024-04-25,shrub,NA,Schismus.barbatus,20
1596,2024,16,HOM,2024-04-25,open,NA,Schismus.barbatus,3
1599,2024,17,HOM,2024-04-25,shrub,NA,Schismus.barbatus,64
1601,2024,17,HOM,2024-04-25,open,NA,Schismus.barbatus,9
1603,2024,18,HOM,2024-04-25,shrub,NA,Schismus.barbatus,18
1608,2024,18,HOM,2024-04-25,open,NA,Schismus.barbatus,9
1611,2024,19,HOM,2024-04-25,shrub,NA,Schismus.barbatus,42
1615,2024,20,HOM,2024-04-25,shrub,NA,Schismus.barbatus,34
1616,2024,20,HOM,2024-04-25,open,NA,Schismus.barbatus,6
1620,2024,21,HOM,2024-04-25,shrub,NA,Schismus.barbatus,34
1622,2024,21,HOM,2024-04-25,open,NA,Schismus.barbatus,22
1625,2024,22,HOM,2024-04-25,shrub,NA,Schismus.barbatus,39
1628,2024,23,HOM,2024-04-25,shrub,NA,Schismus.barbatus,42
1629,2024,24,HOM,2024-04-25,shrub,NA,Schismus.barbatus,5
1632,2024,25,HOM,2024-04-25,shrub,NA,Schismus.barbatus,26
1635,2024,25,HOM,2024-04-25,open,NA,Schismus.barbatus,8
1637,2024,26,HOM,2024-04-25,shrub,NA,Schismus.barbatus,21
1641,2024,26,HOM,2024-04-25,open,NA,Schismus.barbatus,4
1643,2024,27,HOM,2024-04-25,shrub,NA,Schismus.barbatus,22
1647,2024,27,HOM,2024-04-25,open,NA,Schismus.barbatus,6
1651,2024,28,HOM,2024-04-25,shrub,NA,Schismus.barbatus,14
1656,2024,28,HOM,2024-04-25,open,NA,Schismus.barbatus,3
1662,2024,29,HOM,2024-04-25,shrub,NA,Schismus.barbatus,19
1666,2024,29,HOM,2024-04-25,open,NA,Schismus.barbatus,5
1657,2024,30,HOM,2024-04-25,shrub,NA,Schismus.barbatus,17
1659,2024,30,HOM,2024-04-25,open,NA,Schismus.barbatus,5
1669,2024,31,HOM,2024-04-25,shrub,NA,Schismus.barbatus,29
1671,2024,31,HOM,2024-04-25,open,NA,Schismus.barbatus,5
1674,2024,32,HOM,2024-04-25,shrub,NA,Schismus.barbatus,11
1679,2024,32,HOM,2024-04-25,open,NA,Schismus.barbatus,4
1680,2024,33,HOM,2024-04-25,shrub,NA,Schismus.barbatus,24
1683,2024,33,HOM,2024-04-25,open,NA,Schismus.barbatus,4
1686,2024,34,HOM,2024-04-25,shrub,NA,Schismus.barbatus,26
1690,2024,34,HOM,2024-04-25,open,NA,Schismus.barbatus,6
1692,2024,35,HOM,2024-04-25,shrub,NA,Schismus.barbatus,12
1694,2024,35,HOM,2024-04-25,open,NA,Schismus.barbatus,2
1697,2024,36,HOM,2024-04-25,shrub,NA,Schismus.barbatus,26
1701,2024,36,HOM,2024-04-25,open,NA,Schismus.barbatus,6
1702,2024,37,HOM,2024-04-25,shrub,NA,Schismus.barbatus,21
1704,2024,37,HOM,2024-04-25,open,NA,Schismus.barbatus,7
1708,2024,38,HOM,2024-04-25,shrub,NA,Schismus.barbatus,36
1710,2024,38,HOM,2024-04-25,open,NA,Schismus.barbatus,25
1712,2024,39,HOM,2024-04-25,shrub,NA,Schismus.barbatus,17
1713,2024,39,HOM,2024-04-25,open,NA,Schismus.barbatus,6
1717,2024,40,HOM,2024-04-25,shrub,NA,Schismus.barbatus,16
1719,2024,40,HOM,2024-04-25,open,NA,Schismus.barbatus,2
1720,2023,1,Sheephole,2023-04-20,open,NA,Schismus.barbatus,1
